Image,Class ID,Confidence,x_center,y_center,width,height
@EAHCI_1975.jpg,39,0.423096,0.184375,0.396875,0.05625,0.109375
@EAHCI_1975.jpg,39,0.440197,0.501562,0.572266,0.0885417,0.0945313
@EAHCI_1975.jpg,39,0.553955,0.145313,0.394141,0.0447917,0.114844
@EAHCI_1975.jpg,39,0.628484,0.113542,0.390234,0.0375,0.108594
@EAHCI_1975.jpg,0,0.776561,0.289583,0.683203,0.579167,0.633594
@EAHCI_1975.jpg,62,0.829166,0.749479,0.339453,0.463542,0.419531
@DoctorsET_651.jpg,27,0.835115,0.319531,0.590278,0.0765625,0.102778
@DoctorsET_651.jpg,0,0.898367,0.350781,0.565278,0.453125,0.861111
@yetenaweg_1053.jpg,0,0.392347,0.165741,0.678241,0.0907407,0.123148
@yetenaweg_1053.jpg,0,0.438273,0.136574,0.641667,0.0583333,0.0888889
@DoctorsET_3.jpg,41,0.321153,0.445312,0.50762,0.0171875,0.0586166
@DoctorsET_3.jpg,0,0.373232,0.865234,0.520516,0.0929687,0.52286
@DoctorsET_3.jpg,0,0.396545,0.450391,0.30422,0.0570313,0.174678
@DoctorsET_3.jpg,29,0.40829,0.209766,0.724502,0.119531,0.0750293
@DoctorsET_3.jpg,0,0.413582,0.638281,0.337632,0.0734375,0.157093
@DoctorsET_3.jpg,0,0.46011,0.486328,0.614302,0.0898438,0.647128
@DoctorsET_3.jpg,0,0.546605,0.154297,0.51524,0.111719,0.40211
@DoctorsET_3.jpg,0,0.558101,0.661328,0.342321,0.0539063,0.168816
@DoctorsET_3.jpg,0,0.678188,0.229297,0.498828,0.105469,0.430246
@DoctorsET_3.jpg,0,0.811553,0.417188,0.633646,0.176563,0.702227
@DoctorsET_3.jpg,0,0.845852,0.289453,0.652403,0.133594,0.676436
@DoctorsET_3.jpg,0,0.85622,0.588672,0.631301,0.158594,0.71864
@DoctorsET_3.jpg,0,0.86469,0.946875,0.63306,0.104687,0.719812
@DoctorsET_3.jpg,0,0.874293,0.822266,0.645955,0.132031,0.708089
@DoctorsET_3.jpg,0,0.881012,0.703906,0.647714,0.1375,0.699883
@DoctorsET_3.jpg,0,0.920289,0.0855469,0.662368,0.167969,0.66823
@EAHCI_2144.jpg,0,0.293861,0.318981,0.412963,0.0601852,0.164198
@EAHCI_2144.jpg,25,0.295973,0.929167,0.308642,0.139815,0.120988
@EAHCI_2144.jpg,26,0.36319,0.627778,0.619136,0.062963,0.107407
@EAHCI_2144.jpg,0,0.371203,0.486574,0.395679,0.0564815,0.137037
@EAHCI_2144.jpg,0,0.37141,0.922222,0.678395,0.151852,0.630864
@EAHCI_2144.jpg,0,0.372105,0.39213,0.38642,0.0527778,0.153086
@EAHCI_2144.jpg,0,0.381205,0.824074,0.438889,0.0740741,0.230864
@EAHCI_2144.jpg,0,0.588488,0.703241,0.387654,0.0564815,0.125926
@EAHCI_2144.jpg,0,0.637974,0.369444,0.673457,0.116667,0.620988
@EAHCI_2144.jpg,0,0.63862,0.8625,0.67284,0.139815,0.62963
@EAHCI_2144.jpg,0,0.690328,0.667593,0.657407,0.112963,0.601235
@EAHCI_2144.jpg,0,0.690638,0.562037,0.659877,0.146296,0.650617
@EAHCI_2144.jpg,0,0.703737,0.455556,0.659259,0.109259,0.609877
@EAHCI_2144.jpg,0,0.727093,0.752778,0.660494,0.109259,0.577778
@EAHCI_2144.jpg,0,0.850989,0.259722,0.674074,0.15463,0.649383
@EAHCI_2144.jpg,0,0.862433,0.116667,0.661111,0.225926,0.67284
@lobelia4cosmetics_14410.jpg,39,0.278497,0.502941,0.535294,0.391176,0.673529
@CheMed123_95.jpg,32,0.340786,0.915741,0.267593,0.0148148,0.012963
@CheMed123_95.jpg,0,0.679588,0.358333,0.612037,0.690741,0.764815
@yetenaweg_875.jpg,73,0.251046,0.25625,0.551172,0.432813,0.647656
@yetenaweg_875.jpg,73,0.369012,0.737109,0.556641,0.446094,0.664844
@lobelia4cosmetics_14822.jpg,41,0.646767,0.315714,0.791429,0.22,0.177143
@yetenaweg_419.jpg,0,0.402377,0.0853659,0.578516,0.170732,0.617969
@yetenaweg_419.jpg,0,0.423126,0.234522,0.607422,0.463415,0.575781
@yetenaweg_419.jpg,32,0.431804,0.156191,0.883594,0.130394,0.101562
@EAHCI_2174.jpg,58,0.526013,0.959375,0.536719,0.0791667,0.132812
@EAHCI_2174.jpg,0,0.534748,0.65,0.73125,0.647917,0.501562
@EAHCI_2174.jpg,56,0.56536,0.153646,0.712891,0.301042,0.274219
@EAHCI_2174.jpg,63,0.620865,0.434375,0.564453,0.152083,0.0960938
@EAHCI_2174.jpg,39,0.638828,0.631771,0.585547,0.0385417,0.0539063
@EAHCI_2174.jpg,39,0.816478,0.367708,0.578516,0.0375,0.0804688
@EAHCI_2174.jpg,56,0.82915,0.841146,0.83125,0.317708,0.33125
@EAHCI_2174.jpg,0,0.929519,0.161458,0.498828,0.197917,0.419531
@yetenaweg_709.jpg,27,0.794735,0.337963,0.784722,0.0462963,0.0546296
@yetenaweg_709.jpg,0,0.909932,0.322685,0.692593,0.243519,0.235185
@lobelia4cosmetics_14646.jpg,73,0.462237,0.77767,0.661165,0.102913,0.634951
@lobelia4cosmetics_14646.jpg,15,0.48672,0.484466,0.139806,0.153398,0.128155
@yetenaweg_267.jpg,0,0.384561,0.662891,0.0664781,0.0585938,0.0905233
@yetenaweg_267.jpg,0,0.440565,0.227344,0.0650636,0.0515625,0.0905233
@yetenaweg_267.jpg,0,0.550704,0.339844,0.0685997,0.0546875,0.0862801
@yetenaweg_267.jpg,0,0.601997,0.549609,0.0714286,0.0460938,0.0806223
@yetenaweg_267.jpg,0,0.68974,0.436328,0.0643564,0.0757812,0.0975955
@yetenaweg_267.jpg,0,0.93506,0.547656,0.607496,0.620313,0.779349
@EAHCI_1514.jpg,26,0.260866,0.336667,0.811667,0.131111,0.356667
@EAHCI_1514.jpg,0,0.420535,0.29,0.493333,0.58,0.98
@EAHCI_1514.jpg,67,0.726482,0.106667,0.83,0.195556,0.333333
@lobelia4cosmetics_14718.jpg,73,0.40657,0.491495,0.475515,0.287113,0.919072
@DoctorsET_294.jpg,56,0.251563,0.05,0.72365,0.1,0.182519
@DoctorsET_294.jpg,62,0.251832,0.195625,0.561697,0.07125,0.0694087
@DoctorsET_294.jpg,62,0.279169,0.259375,0.539846,0.05625,0.0359897
@DoctorsET_294.jpg,62,0.282529,0.32,0.560411,0.0825,0.092545
@DoctorsET_294.jpg,62,0.287401,0.035625,0.546273,0.07125,0.136247
@DoctorsET_294.jpg,62,0.289256,0.724375,0.931877,0.27875,0.136247
@DoctorsET_294.jpg,2,0.293599,0.844375,0.631105,0.12625,0.187661
@DoctorsET_294.jpg,62,0.316737,0.26125,0.489717,0.0375,0.0437018
@DoctorsET_294.jpg,28,0.329244,0.72125,0.669666,0.15,0.120823
@DoctorsET_294.jpg,62,0.348399,0.25125,0.615681,0.085,0.105398
@DoctorsET_294.jpg,62,0.381253,0.4625,0.663239,0.1175,0.257069
@DoctorsET_294.jpg,62,0.478473,0.329375,0.722365,0.14625,0.226221
@DoctorsET_294.jpg,62,0.479686,0.106875,0.597686,0.11625,0.115681
@DoctorsET_294.jpg,2,0.495285,0.95875,0.622108,0.0825,0.113111
@DoctorsET_294.jpg,2,0.535828,0.88375,0.709512,0.18,0.277635
@DoctorsET_294.jpg,56,0.589928,0.09625,0.859897,0.1925,0.264782
@DoctorsET_294.jpg,2,0.613467,0.915625,0.816195,0.16625,0.347044
@DoctorsET_294.jpg,0,0.614491,0.1325,0.429306,0.135,0.257069
@DoctorsET_294.jpg,62,0.637458,0.22,0.79563,0.16,0.254499
@DoctorsET_294.jpg,62,0.65119,0.150625,0.667095,0.11875,0.161954
@DoctorsET_294.jpg,28,0.747574,0.71375,0.376607,0.1225,0.244216
@DoctorsET_294.jpg,0,0.836208,0.600625,0.578406,0.14125,0.750643
@DoctorsET_294.jpg,0,0.85914,0.3575,0.434447,0.1525,0.262211
@DoctorsET_469.jpg,0,0.932105,0.435156,0.558333,0.228125,0.880556
@DoctorsET_469.jpg,0,0.945129,0.135547,0.519444,0.260156,0.955556
@EAHCI_1868.jpg,0,0.42338,0.277083,0.460185,0.0291667,0.0574074
@EAHCI_1868.jpg,40,0.424265,0.409028,0.598148,0.0847222,0.422222
@EAHCI_1868.jpg,26,0.483207,0.845139,0.584259,0.0930556,0.135185
@EAHCI_1868.jpg,0,0.776263,0.411806,0.610185,0.0958333,0.446296
@EAHCI_1868.jpg,0,0.835469,0.477778,0.60463,0.102778,0.461111
@EAHCI_1868.jpg,0,0.844774,0.245833,0.613889,0.0944444,0.42037
@EAHCI_1868.jpg,0,0.84682,0.6625,0.634259,0.113889,0.494444
@EAHCI_1868.jpg,0,0.867772,0.0756944,0.639815,0.0875,0.412963
@EAHCI_1868.jpg,0,0.868409,0.777083,0.641667,0.131944,0.557407
@EAHCI_1868.jpg,0,0.868724,0.163194,0.630556,0.118056,0.409259
@EAHCI_1868.jpg,0,0.869583,0.327083,0.624074,0.101389,0.411111
@EAHCI_1868.jpg,0,0.882025,0.574306,0.597222,0.104167,0.483333
@EAHCI_1868.jpg,0,0.908201,0.924306,0.668519,0.143056,0.640741
@lobelia4cosmetics_14630.jpg,39,0.486599,0.614062,0.575391,0.248437,0.733594
@lobelia4cosmetics_14352.jpg,49,0.296467,0.0789063,0.528906,0.05,0.126563
@lobelia4cosmetics_14352.jpg,47,0.317703,0.329688,0.657812,0.05625,0.134375
@lobelia4cosmetics_14352.jpg,49,0.35296,0.277344,0.576953,0.0515625,0.0929687
@lobelia4cosmetics_14352.jpg,47,0.360423,0.834766,0.572656,0.114844,0.104687
@lobelia4cosmetics_14352.jpg,49,0.388854,0.329297,0.667578,0.0539063,0.119531
@lobelia4cosmetics_14352.jpg,47,0.401159,0.256641,0.550781,0.0835937,0.107813
@lobelia4cosmetics_14352.jpg,47,0.448014,0.278125,0.574609,0.05,0.0945313
@lobelia4cosmetics_14352.jpg,49,0.508991,0.710938,0.580859,0.0734375,0.0898438
@lobelia4cosmetics_14352.jpg,49,0.545962,0.417969,0.721484,0.114063,0.100781
@lobelia4cosmetics_14352.jpg,47,0.593479,0.566016,0.716406,0.108594,0.109375
@lobelia4cosmetics_14352.jpg,49,0.651068,0.162109,0.58125,0.105469,0.09375
@lobelia4cosmetics_14443.jpg,65,0.288359,0.778,0.936,0.164,0.09
@lobelia4cosmetics_14443.jpg,67,0.322235,0.781,0.9355,0.166,0.089
@yetenaweg_391.jpg,29,0.288199,0.140713,0.863672,0.120075,0.0992187
@yetenaweg_391.jpg,0,0.343741,0.503283,0.796875,0.993433,0.3375
@EAHCI_2134.jpg,0,0.446284,0.148469,0.446301,0.296937,0.56961
@EAHCI_2134.jpg,0,0.486012,0.663116,0.629674,0.65779,0.740652
@EAHCI_2134.jpg,0,0.814975,0.44474,0.422832,0.364847,0.392204
@EAHCI_2134.jpg,0,0.871041,0.84221,0.317025,0.299601,0.279236
@lobelia4cosmetics_14795.jpg,73,0.349996,0.518182,0.61147,0.486869,0.660743
@DoctorsET_742.jpg,41,0.584581,0.605469,0.86875,0.0921875,0.151389
@DoctorsET_742.jpg,41,0.6684,0.798047,0.870139,0.0757812,0.154167
@DoctorsET_742.jpg,41,0.731308,0.495703,0.858333,0.0742188,0.152778
@DoctorsET_742.jpg,0,0.814501,0.508594,0.579861,0.523438,0.645833
@DoctorsET_595.jpg,27,0.276934,0.496094,0.480657,0.115625,0.143025
@DoctorsET_595.jpg,49,0.319461,0.705078,0.720399,0.0632813,0.0550996
@DoctorsET_595.jpg,27,0.615466,0.498047,0.48476,0.0304688,0.0785463
@DoctorsET_595.jpg,49,0.650497,0.766406,0.710434,0.0484375,0.0679953
@DoctorsET_595.jpg,27,0.775118,0.281641,0.572685,0.0757812,0.416178
@DoctorsET_595.jpg,41,0.825168,0.488281,0.776084,0.05625,0.117233
@DoctorsET_595.jpg,41,0.835276,0.925391,0.685815,0.0695312,0.0867526
@DoctorsET_595.jpg,0,0.860003,0.491797,0.514068,0.272656,0.596717
@DoctorsET_595.jpg,0,0.917211,0.703516,0.515827,0.210156,0.415006
@DoctorsET_595.jpg,0,0.936318,0.215625,0.481243,0.264062,0.75381
@EAHCI_2301.jpg,76,0.282139,0.526172,0.597222,0.0992187,0.0694444
@EAHCI_2301.jpg,0,0.332187,0.528906,0.4125,0.925,0.825
@EAHCI_2301.jpg,27,0.758265,0.615625,0.229167,0.078125,0.327778
@EAHCI_1769.jpg,26,0.327627,0.476953,0.734349,0.0585938,0.142132
@EAHCI_1769.jpg,0,0.333418,0.626562,0.309645,0.05,0.169205
@EAHCI_1769.jpg,58,0.370089,0.911328,0.624366,0.174219,0.724196
@EAHCI_1769.jpg,0,0.456276,0.476562,0.356176,0.065625,0.377327
@EAHCI_1769.jpg,26,0.458156,0.686719,0.626904,0.0375,0.174281
@EAHCI_1769.jpg,0,0.459374,0.582422,0.431472,0.0648438,0.402707
@EAHCI_1769.jpg,0,0.542794,0.662891,0.597293,0.0867188,0.720812
@EAHCI_1769.jpg,0,0.55744,0.461719,0.744501,0.1,0.477157
@EAHCI_1769.jpg,0,0.568245,0.523438,0.435702,0.0828125,0.380711
@EAHCI_1769.jpg,0,0.58903,0.357422,0.412014,0.0851562,0.397631
@EAHCI_1769.jpg,0,0.637339,0.428906,0.43401,0.09375,0.465313
@EAHCI_1769.jpg,0,0.70284,0.55625,0.732657,0.115625,0.450085
@EAHCI_1769.jpg,0,0.834285,0.73125,0.555838,0.115625,0.874789
@EAHCI_1769.jpg,0,0.839888,0.350781,0.743655,0.1375,0.502538
@EAHCI_1769.jpg,0,0.846206,0.29375,0.521997,0.0921875,0.560068
@EAHCI_2570.jpg,0,0.544913,0.77963,0.483796,0.381481,0.784259
@CheMed123_20.jpg,73,0.271122,0.666797,0.885938,0.191406,0.209375
@CheMed123_20.jpg,56,0.367656,0.538281,0.802083,0.034375,0.14375
@CheMed123_20.jpg,0,0.400056,0.960156,0.484896,0.0796875,0.805208
@CheMed123_20.jpg,0,0.844647,0.725781,0.685938,0.395312,0.469792
@CheMed123_20.jpg,0,0.911893,0.241797,0.650521,0.408594,0.492708
@EAHCI_1927.jpg,0,0.252765,0.653472,0.179688,0.676389,0.35625
@lobelia4cosmetics_15020.jpg,39,0.362377,0.628516,0.549609,0.194531,0.455469
@lobelia4cosmetics_15020.jpg,75,0.771509,0.114844,0.749219,0.107813,0.323438
@EAHCI_1781.jpg,67,0.348239,0.105556,0.83,0.197778,0.333333
@EAHCI_1781.jpg,0,0.537604,0.521111,0.491667,0.891111,0.976667
@EAHCI_2484.jpg,0,0.502741,0.315265,0.270703,0.621681,0.425781
@EAHCI_1916.jpg,0,0.27378,0.566016,0.621875,0.0476562,0.408333
@EAHCI_1916.jpg,0,0.302031,0.554688,0.500521,0.0296875,0.0989583
@EAHCI_1916.jpg,61,0.395214,0.971094,0.951042,0.05625,0.0979167
@EAHCI_1916.jpg,27,0.441679,0.470703,0.555729,0.0304688,0.146875
@EAHCI_1916.jpg,0,0.592029,0.609766,0.653646,0.0898438,0.523958
@EAHCI_1916.jpg,0,0.717105,0.520312,0.629687,0.084375,0.411458
@EAHCI_1916.jpg,0,0.817012,0.664844,0.680208,0.117188,0.589583
@EAHCI_1916.jpg,0,0.818081,0.775781,0.683854,0.189063,0.621875
@EAHCI_1916.jpg,0,0.846817,0.461328,0.669271,0.130469,0.536458
@EAHCI_1916.jpg,0,0.851545,0.212109,0.703125,0.153906,0.59375
@EAHCI_1916.jpg,0,0.860305,0.148828,0.704167,0.132031,0.591667
@EAHCI_1916.jpg,0,0.898867,0.323438,0.66875,0.217187,0.660417
@EAHCI_1476.jpg,56,0.422886,0.478125,0.860547,0.604167,0.275781
@EAHCI_1476.jpg,56,0.473748,0.0536458,0.598047,0.107292,0.285156
@EAHCI_1476.jpg,62,0.503749,0.510938,0.31875,0.223958,0.132812
@EAHCI_1476.jpg,63,0.551766,0.424479,0.863672,0.507292,0.272656
@EAHCI_1476.jpg,0,0.618381,0.694271,0.633203,0.609375,0.560156
@EAHCI_1476.jpg,0,0.757995,0.284896,0.579297,0.461458,0.800781
@EAHCI_2341.jpg,9,0.280387,0.502762,0.40625,0.468508,0.36875
@EAHCI_1917.jpg,73,0.275874,0.4875,0.520312,0.0671875,0.084375
@EAHCI_1917.jpg,58,0.286862,0.151172,0.701563,0.0695312,0.232292
@EAHCI_1917.jpg,58,0.310613,0.219141,0.291667,0.0539063,0.13125
@EAHCI_1917.jpg,0,0.362293,0.734766,0.546354,0.0679687,0.490625
@EAHCI_1917.jpg,26,0.402229,0.181641,0.538021,0.0710938,0.123958
@EAHCI_1917.jpg,0,0.495259,0.338281,0.528646,0.0703125,0.492708
@EAHCI_1917.jpg,0,0.517919,0.0101562,0.358333,0.01875,0.05625
@EAHCI_1917.jpg,0,0.560047,0.175391,0.540625,0.147656,0.6
@EAHCI_1917.jpg,0,0.608648,0.484766,0.522396,0.0976562,0.505208
@EAHCI_1917.jpg,0,0.644011,0.765625,0.594271,0.139062,0.590625
@EAHCI_1917.jpg,26,0.647913,0.932031,0.601562,0.135937,0.182292
@EAHCI_1917.jpg,0,0.66147,0.580859,0.518229,0.105469,0.538542
@EAHCI_1917.jpg,0,0.687301,0.389453,0.538021,0.111719,0.503125
@EAHCI_1917.jpg,0,0.758016,0.671094,0.541667,0.126563,0.4875
@EAHCI_1917.jpg,0,0.852495,0.278125,0.540104,0.1125,0.528125
@EAHCI_1917.jpg,0,0.873861,0.0667969,0.628125,0.133594,0.735417
@EAHCI_1917.jpg,0,0.881661,0.870703,0.620313,0.246094,0.757292
@yetenaweg_807.jpg,25,0.426453,0.5,0.187891,1.0,0.325781
@yetenaweg_807.jpg,7,0.682795,0.0598958,0.459375,0.119792,0.0703125
@yetenaweg_807.jpg,0,0.903591,0.308854,0.664453,0.292708,0.669531
@yetenaweg_807.jpg,0,0.930753,0.565104,0.671875,0.315625,0.642187
@EAHCI_1509.jpg,56,0.261987,0.0533808,0.540625,0.106762,0.10625
@EAHCI_1509.jpg,73,0.266515,0.689502,0.729297,0.190391,0.0351562
@EAHCI_1509.jpg,56,0.286337,0.896797,0.586328,0.206406,0.138281
@EAHCI_1509.jpg,56,0.311697,0.475979,0.522266,0.129893,0.0585938
@EAHCI_1509.jpg,0,0.391645,0.272242,0.553125,0.234875,0.126563
@EAHCI_1509.jpg,56,0.401865,0.901246,0.480469,0.0978648,0.034375
@EAHCI_1509.jpg,56,0.507717,0.69484,0.585938,0.475089,0.120312
@EAHCI_1509.jpg,56,0.53679,0.385231,0.865625,0.297153,0.248437
@EAHCI_1509.jpg,0,0.546906,0.145018,0.475391,0.119217,0.113281
@EAHCI_1509.jpg,63,0.592554,0.637011,0.508594,0.128114,0.0421875
@EAHCI_1509.jpg,60,0.768275,0.629893,0.785937,0.729537,0.415625
@EAHCI_1509.jpg,0,0.800477,0.16548,0.674609,0.330961,0.305469
@EAHCI_1509.jpg,39,0.841126,0.635231,0.613672,0.0569395,0.0804688
@EAHCI_1509.jpg,56,0.852668,0.201068,0.859375,0.402135,0.28125
@EAHCI_1509.jpg,62,0.882097,0.475089,0.358984,0.395018,0.127344
@lobelia4cosmetics_14225.jpg,46,0.290595,0.6145,0.8085,0.043,0.033
@lobelia4cosmetics_14225.jpg,0,0.347362,0.506,0.275,0.414,0.492
@lobelia4cosmetics_14225.jpg,46,0.394987,0.511,0.764,0.2,0.098
@lobelia4cosmetics_14225.jpg,45,0.402801,0.514,0.7845,0.52,0.415
@yetenaweg_207.jpg,75,0.484575,0.312766,0.199873,0.308511,0.39467
@yetenaweg_207.jpg,75,0.639423,0.681915,0.200508,0.306383,0.398477
@EAHCI_1687.jpg,0,0.421067,0.856983,0.109718,0.27486,0.217346
@EAHCI_1687.jpg,0,0.60417,0.442458,0.331766,0.500559,0.479624
@EAHCI_1687.jpg,0,0.612451,0.36257,0.615987,0.689385,0.749216
@EAHCI_1687.jpg,0,0.744626,0.27933,0.150993,0.192179,0.23511
@EAHCI_1687.jpg,0,0.747377,0.670391,0.268025,0.174302,0.356322
@EAHCI_1687.jpg,0,0.786684,0.836313,0.537618,0.327374,0.924765
@EAHCI_1687.jpg,0,0.829432,0.0837989,0.368861,0.167598,0.363636
@EAHCI_1555.jpg,0,0.286358,0.318519,0.41358,0.0592593,0.165432
@EAHCI_1555.jpg,25,0.304233,0.928704,0.308642,0.140741,0.120988
@EAHCI_1555.jpg,0,0.351253,0.39213,0.38642,0.0527778,0.153086
@EAHCI_1555.jpg,0,0.359658,0.486574,0.395679,0.0564815,0.137037
@EAHCI_1555.jpg,0,0.373678,0.922685,0.678395,0.150926,0.630864
@EAHCI_1555.jpg,26,0.374193,0.627778,0.619136,0.062963,0.107407
@EAHCI_1555.jpg,0,0.385489,0.824074,0.43642,0.0740741,0.225926
@EAHCI_1555.jpg,0,0.5904,0.703241,0.387654,0.0564815,0.125926
@EAHCI_1555.jpg,0,0.625249,0.368981,0.673457,0.117593,0.620988
@EAHCI_1555.jpg,0,0.638914,0.8625,0.67284,0.139815,0.62963
@EAHCI_1555.jpg,0,0.683165,0.561574,0.659877,0.147222,0.650617
@EAHCI_1555.jpg,0,0.692565,0.667593,0.658025,0.112963,0.6
@EAHCI_1555.jpg,0,0.695126,0.455093,0.658642,0.110185,0.611111
@EAHCI_1555.jpg,0,0.728893,0.752778,0.660494,0.109259,0.577778
@EAHCI_1555.jpg,0,0.846902,0.259259,0.674074,0.155556,0.649383
@EAHCI_1555.jpg,0,0.860831,0.116667,0.661111,0.225926,0.67284
@EAHCI_1805.jpg,9,0.294612,0.49779,0.392969,0.476243,0.35
@DoctorsET_27.jpg,0,0.941374,0.621875,0.535417,0.665625,0.904167
@lobelia4cosmetics_14859.jpg,47,0.270616,0.58935,0.237365,0.0812274,0.0631769
@lobelia4cosmetics_14859.jpg,47,0.307676,0.331227,0.240072,0.0848375,0.0541516
@lobelia4cosmetics_14859.jpg,49,0.350895,0.420578,0.233755,0.0974729,0.0631769
@lobelia4cosmetics_14859.jpg,49,0.536241,0.65704,0.23556,0.0722022,0.0631769
@CheMed123_94.jpg,48,0.296159,0.575,0.669907,0.198148,0.24537
@CheMed123_94.jpg,41,0.303569,0.722685,0.638426,0.139815,0.260185
@CheMed123_94.jpg,75,0.324283,0.721759,0.637963,0.141667,0.257407
@CheMed123_94.jpg,75,0.625055,0.870833,0.639352,0.141667,0.260185
@CheMed123_94.jpg,0,0.825858,0.180093,0.688889,0.352778,0.212963
@EAHCI_2311.jpg,73,0.303317,0.293359,0.477431,0.0664062,0.100694
@EAHCI_2311.jpg,73,0.307923,0.177344,0.398438,0.0640625,0.109375
@EAHCI_2311.jpg,73,0.326288,0.778516,0.458333,0.0835937,0.125
@EAHCI_2311.jpg,40,0.400337,0.435547,0.409722,0.0226563,0.138889
@EAHCI_2311.jpg,0,0.82503,0.308594,0.516493,0.123438,0.845486
@EAHCI_2311.jpg,0,0.826246,0.494141,0.513889,0.102344,0.788194
@EAHCI_2311.jpg,0,0.83099,0.684375,0.551215,0.117188,0.859375
@EAHCI_2311.jpg,0,0.833806,0.409766,0.559896,0.0992187,0.730903
@EAHCI_2311.jpg,0,0.847536,0.584766,0.518229,0.110156,0.845486
@EAHCI_2311.jpg,0,0.870344,0.198828,0.5,0.116406,0.833333
@EAHCI_2311.jpg,0,0.895129,0.802344,0.536458,0.140625,0.916667
@EAHCI_2311.jpg,0,0.914256,0.0921875,0.520833,0.125,0.784722
@lobelia4cosmetics_14994.jpg,75,0.292411,0.502,0.544,0.328,0.872
@yetenaweg_755.jpg,0,0.712676,0.238361,0.609228,0.472998,0.758945
@yetenaweg_755.jpg,0,0.828207,0.689013,0.641243,0.599628,0.706215
@DoctorsET_467.jpg,0,0.616825,0.596875,0.262793,0.176563,0.310235
@DoctorsET_467.jpg,0,0.708614,0.364062,0.519723,0.15625,0.476546
@DoctorsET_467.jpg,27,0.728681,0.380078,0.497335,0.0210938,0.114072
@DoctorsET_467.jpg,0,0.751048,0.625391,0.529318,0.146094,0.493603
@DoctorsET_467.jpg,0,0.756336,0.421094,0.201493,0.151562,0.317697
@DoctorsET_467.jpg,0,0.871333,0.492578,0.487207,0.180469,0.575693
@EAHCI_1873.jpg,0,0.44531,0.148469,0.446301,0.296937,0.56961
@EAHCI_1873.jpg,0,0.48496,0.66245,0.629674,0.659121,0.740652
@EAHCI_1873.jpg,0,0.815128,0.44474,0.422832,0.364847,0.392204
@EAHCI_1873.jpg,0,0.87129,0.84221,0.317025,0.299601,0.279236
@lobelia4cosmetics_14259.jpg,46,0.290595,0.6145,0.8085,0.043,0.033
@lobelia4cosmetics_14259.jpg,0,0.347362,0.506,0.275,0.414,0.492
@lobelia4cosmetics_14259.jpg,46,0.394987,0.511,0.764,0.2,0.098
@lobelia4cosmetics_14259.jpg,45,0.402801,0.514,0.7845,0.52,0.415
@yetenaweg_1213.jpg,0,0.687393,0.091875,0.100625,0.06125,0.05875
@yetenaweg_280.jpg,39,0.294035,0.802344,0.327083,0.19375,0.459722
@yetenaweg_1092.jpg,74,0.484223,0.228906,0.628125,0.396875,0.382812
@CheMed123_25.jpg,0,0.537234,0.611702,0.817259,0.574468,0.352792
@CheMed123_25.jpg,67,0.54486,0.669149,0.490482,0.319149,0.60533
@lobelia4cosmetics_14599.jpg,39,0.421528,0.583594,0.55473,0.284375,0.863956
@lobelia4cosmetics_14693.jpg,39,0.446347,0.477619,0.483333,0.37619,0.717143
@yetenaweg_168.jpg,43,0.30289,0.150463,0.706755,0.0601852,0.115321
@yetenaweg_168.jpg,0,0.35388,0.319907,0.542834,0.137963,0.153213
@yetenaweg_168.jpg,0,0.420529,0.187037,0.57084,0.183333,0.21911
@yetenaweg_168.jpg,45,0.6496,0.235185,0.737232,0.0962963,0.110379
@EAHCI_2180.jpg,60,0.384791,0.441667,0.771875,0.4625,0.357812
@EAHCI_2180.jpg,56,0.397638,0.776563,0.817969,0.446875,0.35625
@EAHCI_2180.jpg,62,0.407924,0.822917,0.81875,0.347917,0.353125
@EAHCI_2180.jpg,39,0.68806,0.982292,0.582812,0.0333333,0.103125
@EAHCI_2180.jpg,63,0.713337,0.409896,0.580469,0.159375,0.120312
@EAHCI_2180.jpg,39,0.791147,0.558333,0.6125,0.0520833,0.126563
@EAHCI_2180.jpg,0,0.792625,0.781771,0.573828,0.413542,0.302344
@EAHCI_2180.jpg,39,0.823721,0.347917,0.602734,0.04375,0.116406
@EAHCI_2180.jpg,0,0.887608,0.163542,0.597266,0.304167,0.696094
@DoctorsET_26.jpg,0,0.271876,0.259375,0.21875,0.103125,0.2375
@DoctorsET_26.jpg,0,0.280789,0.476953,0.197917,0.117969,0.206944
@DoctorsET_26.jpg,56,0.282009,0.489844,0.338889,0.0796875,0.205556
@DoctorsET_26.jpg,0,0.299504,0.977734,0.259028,0.0445312,0.1375
@DoctorsET_26.jpg,27,0.302072,0.232812,0.259028,0.025,0.1375
@DoctorsET_26.jpg,56,0.323768,0.545313,0.258333,0.0453125,0.0611111
@DoctorsET_26.jpg,56,0.392983,0.461328,0.322917,0.138281,0.348611
@DoctorsET_26.jpg,0,0.457899,0.0726563,0.0888889,0.06875,0.169444
@DoctorsET_26.jpg,0,0.478746,0.891016,0.324306,0.146094,0.434722
@DoctorsET_26.jpg,0,0.501785,0.059375,0.270139,0.117188,0.268056
@DoctorsET_26.jpg,0,0.508443,0.409766,0.217361,0.0632813,0.245833
@DoctorsET_26.jpg,0,0.526809,0.459375,0.303472,0.1375,0.370833
@DoctorsET_26.jpg,0,0.547235,0.446094,0.16875,0.0453125,0.145833
@DoctorsET_26.jpg,0,0.551046,0.513672,0.1875,0.0492188,0.202778
